Unnamed: 0,latitude,longitude,bounding_box,class,tile_id,parent_tile_id,zone,epsg,utm_easting,utm_northing,pixel_row,pixel_col,within_tile_bounds,coverage_ratio
763,28.180524551967903,75.29670307634775,"75.29668053822941,28.18054829666201,75.2967256144661,28.180500807273795",saraca asoca,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,529123.9062495128,3117235.8749997932,276,912,True,1.0
764,25.806236368521432,73.33580226419625,"73.33577262547725,25.806260855422437,73.33583190291526,25.806211881620424",Azadirachta indica,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,333164.03124938614,2855280.9999996354,471,1316,True,1.0
765,26.976781215547845,75.72578964210008,"75.72575670978378,26.976801698548865,75.72582257441638,26.976760732546822",Mangifera indica,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,572025.281249406,2984070.499999581,1592,1202,True,1.0
766,26.97663797872422,75.72577297878675,"75.72571935842004,26.976673239054605,75.72582659915348,26.97660271839383",Vachellia nilotica,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,572023.7187483358,2984054.6249988875,1594,1202,True,1.0
767,26.97685878591124,75.72562828487148,"75.72560229438278,26.976881490190245,75.72565427536016,26.976836081632236",Vachellia nilotica,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,572009.218749485,2984078.9999997383,1592,1200,True,1.0
768,26.817184394432783,75.81518506341533,"75.81517324413724,26.81720251907362,75.8151968826934,26.817166269791944",saraca asoca,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,581010.7499998173,2966446.999999946,1355,101,True,1.0
769,26.81725580813396,75.81532613177924,"75.81528890802508,26.817283107413427,75.81536335553342,26.81722850885449",Azadirachta indica,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,581024.7187491119,2966454.999999468,1354,102,True,1.0
770,26.817173618631514,75.8152925268435,"75.81527694246238,26.81719289350464,75.81530811122462,26.81715434375839",Vachellia nilotica,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,581021.4374997411,2966445.874999907,1355,102,True,1.0
771,25.77833083455881,73.35747607846375,"73.35744618666193,25.77836322287576,73.35750597026556,25.778298446241866",prosopis juliflora,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335298.6406241732,2852162.624999617,783,1529,True,1.0
772,25.77839763889164,73.35719612514124,"73.35718554878538,25.778418960509253,73.3572067014971,25.77837631727402",Vachellia nilotica,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335270.6562498014,2852170.374999947,782,1527,True,1.0
773,25.778491160502263,73.3572834855816,"73.35724798584768,25.77852348544864,73.35731898531554,25.778458835555885",Azadirachta indica,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335279.54687402723,2852180.624999473,781,1527,True,1.0
774,26.918381722242074,75.69993788881686,"75.69992850287507,26.918390797077052,75.69994727475864,26.918372647407097",Moringa oleifera,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,569495.5624999267,2977587.4999999655,241,949,True,1.0
775,27.40750183210501,76.6495067675849,"76.64947281079874,27.4075349527159,76.64954072437105,27.40746871149412",Vachellia nilotica,zone32643_r30_c6_sr1_sc3,zone32643_r30_c6,43,32643,663075.1562490086,3032651.8749995697,734,307,True,1.0
776,27.479821940548256,75.14177514362191,"75.14175748145368,27.47986258435755,75.14179280579013,27.479781296738963",Vachellia nilotica,zone32643_r30_c5_sr1_sc0,zone32643_r30_c5,43,32643,514006.0624993639,3039589.749999864,41,1400,True,1.0
777,27.4797789744964,75.14185685860315,"75.14183649325814,27.47980833611967,75.14187722394814,27.47974961287313",Vachellia nilotica,zone32643_r30_c5_sr1_sc0,zone32643_r30_c5,43,32643,514014.1406244682,3039584.9999998296,41,1401,True,1.0
778,27.479687651255745,75.14177354824224,"75.14175065374268,27.479718143937856,75.14179644274182,27.47965715857363",prosopis juliflora,zone32643_r30_c5_sr1_sc0,zone32643_r30_c5,43,32643,514005.9218743785,3039574.874999785,42,1400,True,1.0
779,28.1648790644754,75.32811736598595,"75.32810149512163,28.16489377136601,75.32813323685025,28.164864357584772",Azadirachta indica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532212.187499788,3115510.6249998985,448,1221,True,1.0
780,28.164960420465,75.32807018523127,"75.32802734726883,28.165004529684154,75.32811302319372,28.164916311245843",Azadirachta indica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532207.5312482787,3115519.624999254,448,1220,True,1.0
781,27.40784577009489,76.6462758964933,"76.64624656138447,27.4078709377121,76.64630523160211,27.40782060247769",Azadirachta indica,zone32643_r30_c6_sr1_sc3,zone32643_r30_c6,43,32643,662755.1874993457,3032685.7499996764,731,275,True,1.0
782,26.52150999243179,74.41855493899905,"74.41852623296981,26.521542605255586,74.4185836450283,26.521477379607987",Ailanthus excelsa,zone32643_r29_c4_sr1_sc2,zone32643_r29_c4,43,32643,442069.0624991858,2933571.1249996605,642,206,True,1.0
783,26.52174926613759,74.41855671331129,"74.41853948918414,26.521775154075208,74.41857393743845,26.52172337819997",Ailanthus excelsa,zone32643_r29_c4_sr1_sc2,zone32643_r29_c4,43,32643,442069.35937460925,2933597.6249998747,640,206,True,1.0
784,25.42739382092436,75.39797631861802,"75.39795739939846,25.42740516020353,75.39799523783756,25.427382481645182",Prosopis cineraria,zone32643_r28_c5_sr0_sc2,zone32643_r28_c5,43,32643,540019.843749823,2812333.4999998654,766,1,True,1.0
785,28.295082680569863,75.3893286702953,"75.38930420046384,28.29510193226776,75.38935314012676,28.29506342887197",Dalbergia sissoo,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538175.1562495691,3129952.374999758,1004,1817,True,1.0
786,28.29498345501632,75.3893044067313,"75.38927271365493,28.295032064379797,75.38933609980768,28.29493484565284",Azadirachta indica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538172.8124985982,3129941.3749995846,1005,1817,True,1.0
787,28.18499002871753,75.29332821536562,"75.29330534795864,28.18501038843466,75.29335108277259,28.184969669000406",Prosopis cineraria,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,528791.4374995766,3117729.749999787,227,879,True,1.0
788,28.184753279667827,75.2932304652168,"75.29318757734353,28.184787222731607,75.29327335309006,28.184719336604047",Azadirachta indica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,528781.9062486707,3117703.4999992545,229,878,True,1.0
789,28.184867479261143,75.29312125604244,"75.29309555711986,28.18490025711538,75.29314695496501,28.184834701406906",Vachellia nilotica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,528771.1562492333,3117716.1249997285,228,877,True,1.0
790,28.20016105837611,75.33461574740446,"75.33457320263203,28.200200655294886,75.3346582921769,28.200121461457336",Vachellia nilotica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532839.3749984634,3119420.874999265,57,1283,True,1.0
791,28.2002646487022,75.33470554590622,"75.33469125583008,28.200277095703886,75.33471983598237,28.20025220170051",Vachellia nilotica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532848.1562498377,3119432.374999917,56,1284,True,1.0
792,27.36485641650096,75.40712910163643,"75.40709478256132,27.364890371554928,75.40716342071153,27.364822461446984",Azadirachta indica,zone32643_r30_c5_sr1_sc2,zone32643_r30_c5,43,32643,540262.4062489677,3026913.249999533,1308,26,True,1.0
793,27.36485641650096,75.40712910163643,"75.40709478256132,27.364890371554928,75.40716342071153,27.364822461446984",Azadirachta indica,zone32643_r30_c5_sr1_sc2,zone32643_r30_c5,43,32643,540262.4062489677,3026913.249999533,1308,26,True,1.0
794,27.36495916319544,75.40711083389488,"75.40709951190576,27.364973866699312,75.40712215588401,27.364944459691554",Azadirachta indica,zone32643_r30_c5_sr1_sc2,zone32643_r30_c5,43,32643,540260.562499852,3026924.6249999492,1307,26,True,1.0
795,26.52531165224675,74.38086359782704,"74.38083576678832,26.52535441860773,74.38089142886578,26.525268885885772",Azadirachta indica,zone32643_r29_c4_sr1_sc1,zone32643_r29_c4,43,32643,438315.7187489591,2934009.7499996703,599,1831,True,1.0
796,26.79686323990349,75.78004837946222,"75.78002996999905,26.796883655108942,75.78006678892538,26.796842824698047",Vachellia nilotica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577532.6562496751,2964174.24999987,1582,1753,True,1.0
797,26.79685382223113,75.78011905313554,"75.78009407259185,26.796878787822443,75.78014403367922,26.796828856639824",Vachellia nilotica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577539.6874994588,2964173.24999976,1582,1753,True,1.0
798,26.79697314442185,75.77996927567207,"75.77995332719067,26.79698564625189,75.77998522415349,26.79696064259182",Ailanthus excelsa,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577524.718749825,2964186.3749999017,1581,1752,True,1.0
799,28.19744967612424,75.33411790405705,"75.33408712021647,28.19748247397399,75.33414868789765,28.19741687827448",Prosopis cineraria,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532791.3437490793,3119120.374999614,87,1279,True,1.0
800,28.19757296039877,75.3339982464866,"75.33397222116471,28.197600104764266,75.33402427180847,28.197545816033262",Ailanthus excelsa,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532779.5624993568,3119133.9999997253,86,1277,True,1.0
801,28.198374750703035,75.3346566713148,"75.33461540441766,28.19841547288464,75.33469793821193,28.19833402852143",Prosopis cineraria,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532843.9374984691,3119222.999999308,77,1284,True,1.0
802,26.99400513829048,75.72964480350953,"75.72961570438659,26.994034630527356,75.72967390263248,26.9939756460536",Prosopis cineraria,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,572396.8437492503,2985980.4999996726,1401,1239,True,1.0
803,26.99393029467112,75.72949661374479,"75.7294760104144,26.993958614371515,75.72951721707517,26.99390197497071",Prosopis cineraria,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,572382.1874994932,2985972.124999836,1402,1238,True,1.0
804,26.96544805332406,75.70745974950037,"75.70744912211394,26.96546052046292,75.70747037688682,26.965435586185198",Cordia myxa,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,570213.2499998842,2982804.8749999553,1719,1021,True,1.0
805,28.1765878176398,75.33062156945753,"75.33058728863386,28.176620623216525,75.3306558502812,28.176555012063076",Ailanthus excelsa,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532454.4999989751,3116808.374999523,319,1245,True,1.0
806,25.78875348215356,73.3107841395042,"73.31075152053636,25.788790342399135,73.31081675847203,25.788716621907987",Azadirachta indica,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,330630.65624896984,2853376.374999542,662,1063,True,1.0
807,28.186670101070035,75.33514649836795,"75.33512332726234,28.186692725208886,75.33516966947356,28.186647476931185",Azadirachta indica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532895.5937495221,3117926.4999997816,207,1289,True,1.0
808,28.18655154665993,75.33517732975582,"75.33513892237725,28.186588876926557,75.33521573713439,28.186514216393316",Azadirachta indica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532898.6562486936,3117913.3749994,208,1289,True,1.0
809,26.780037968292795,75.78082860183362,"75.78080514265132,26.78005502579201,75.78085206101592,26.780020910793585",Azadirachta indica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577621.6562496518,2962311.1249997886,1768,1762,True,1.0
810,26.83088919334843,75.81324529188277,"75.81322526244693,26.830902850878356,75.81326532131861,26.830875535818503",Azadirachta indica,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,580808.2499997608,2967963.749999846,1203,80,True,1.0
811,26.830786554487496,75.81303888655643,"75.81300650388096,26.83083188191792,75.8130712692319,26.830741227057075",Azadirachta indica,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,580787.8124987361,2967952.249999597,1204,78,True,1.0
812,26.761483895406684,75.82692416351233,"75.82684136987855,26.761552090967367,75.8270069571461,26.761415699846005",Vachellia nilotica,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582217.5312450908,2960284.9999973797,1971,221,True,1.0
813,28.18123674660785,75.29452425248562,"75.29449472523747,28.181266147848664,75.29455377973375,28.181207345367035",prosopis juliflora,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,528909.8437492107,3117314.249999645,268,890,True,1.0
814,28.181096058736024,75.29435736316381,"75.29432178395615,28.18112434457819,75.29439294237149,28.18106777289386",Prosopis cineraria,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,528893.4999990808,3117298.624999486,270,889,True,1.0
815,26.9211485333657,75.7059032060138,"75.70587656643899,26.92116672315804,75.70592984558863,26.921130343573356",Vachellia nilotica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,570086.156249575,2977897.2499997253,210,1008,True,1.0
816,26.921081120743068,75.70584330094782,"75.7058114093049,26.921115136291842,75.70587519259074,26.921047105194294",saraca asoca,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,570080.2499990556,2977889.749999607,211,1008,True,1.0
817,26.993727882392,75.73694834387595,"75.73690289991255,26.993761975675834,75.73699378783935,26.993693789108164",Cassia fistula,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,573121.7187486392,2985953.999999202,1404,1312,True,1.0
818,28.231497732879127,75.33840818291888,"75.33836561302468,28.231532817473646,75.33845075281309,28.231462648284605",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,533201.8749986351,3122893.3749992657,1710,1320,True,1.0
819,28.231515509869208,75.33852003664808,"75.33848986016092,28.231541536916183,75.33855021313522,28.231489482822234",Azadirachta indica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,533212.8437492833,3122895.3749996307,1710,1321,True,1.0
820,28.23142864393189,75.33851275526766,"75.33848453614597,28.23146933485331,75.33854097438935,28.231387953010476",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,533212.1562489562,3122885.749999671,1711,1321,True,1.0
821,26.829220951566413,75.83019763020704,"75.83017701536316,26.82924025755032,75.83021824505093,26.829201645582508",saraca asoca,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582493.9999996546,2967789.8749998375,1221,249,True,1.0
822,26.829158453928628,75.83007830177735,"75.83004959308946,26.829189092689322,75.83010701046526,26.82912781516793",saraca asoca,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582482.1874992362,2967782.8749996847,1221,248,True,1.0
823,26.82936373079397,75.8300980378009,"75.83007439341858,26.829398853971618,75.8301216821832,26.829328607616333",Pongamia pinnata,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582483.9999992866,2967805.624999785,1219,248,True,1.0
824,28.295082679661213,75.38932898899179,"75.38930420046384,28.29510193226776,75.38935377751976,28.295063427054664",Azadirachta indica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538175.1874995626,3129952.3749997513,1004,1817,True,1.0
825,28.29498345501632,75.3893044067313,"75.38927271365493,28.295032064379797,75.38933609980768,28.29493484565284",Azadirachta indica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538172.8124985982,3129941.3749995846,1005,1817,True,1.0
826,28.29514975027448,75.38915426672716,"75.38912089386064,28.295174669057847,75.38918763959367,28.295124831491105",Dalbergia sissoo,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538158.0312492388,3129959.7499995497,1004,1815,True,1.0
827,28.19939447865424,75.33982265373635,"75.33978074089035,28.199431818876775,75.33986456658236,28.19935713843171",Vachellia nilotica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,533350.6249985722,3119337.3749992866,66,1335,True,1.0
828,28.292993444778645,75.3934962726475,"75.39344730225211,28.293022922957643,75.3935452430429,28.29296396659965",prosopis juliflora,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538584.5624986744,3129722.24999903,1027,1858,True,1.0
829,28.29300738420392,75.39335769220898,"75.39333639803914,28.293023242426642,75.3933789863788,28.29299152598119",prosopis juliflora,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538570.9687496912,3129723.7499998175,1027,1857,True,1.0
830,28.252039381556607,75.36606203613565,"75.36602327472824,28.252069951020232,75.36610079754304,28.252008812092978",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,535908.1874989173,3125176.874999392,1482,1590,True,1.0
831,26.78744961295942,75.8259114104695,"75.82587362734189,26.787484817955743,75.8259491935971,26.787414407963094",Dalbergia sissoo,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582098.1562488466,2963160.374999454,1683,209,True,1.0
832,26.799012666013503,75.77622837514724,"75.77620520277092,26.799026335573856,75.77625154752357,26.798998996453154",Vachellia nilotica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577151.4999997215,2964409.9999997932,1559,1715,True,1.0
833,26.817618650036348,75.81815875234432,"75.81812467351394,26.817645931870494,75.81819283117468,26.8175913682022",Pongamia pinnata,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,581305.9687491903,2966496.999999554,1350,130,True,1.0
834,25.782250907771,73.36005389580924,"73.36002693179488,25.78227430178433,73.36008085982361,25.782227513757675",prosopis juliflora,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335562.5781244665,2852593.6249996973,740,1556,True,1.0
835,25.782250907771,73.36005389580924,"73.36002693179488,25.78227430178433,73.36008085982361,25.782227513757675",prosopis juliflora,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335562.5781244665,2852593.6249996973,740,1556,True,1.0
836,25.782232806737014,73.36014996336004,"73.36010880801281,25.782257169255683,73.36019111870728,25.782208444218348",prosopis juliflora,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335572.1874991675,2852591.4999993155,740,1557,True,1.0
837,25.78213473752936,73.36015956968635,"73.3601299891224,25.78216712988322,73.3601891502503,25.782102345175506",Ziziphus jujuba,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335573.01562417985,2852580.624999625,741,1557,True,1.0
838,25.78213473752936,73.36015956968635,"73.3601299891224,25.78216712988322,73.3601891502503,25.782102345175506",Ziziphus jujuba,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335573.01562417985,2852580.624999625,741,1557,True,1.0
839,25.782110741886413,73.36003307654568,"73.36001682963577,25.78212522891147,73.36004932345558,25.782096254861358",Azadirachta indica,zone32643_r28_c3_sr2_sc1,zone32643_r28_c3,43,32643,335560.2968748008,2852578.1249998896,742,1556,True,1.0
840,26.923212915583093,75.70584523623236,"75.70581953335157,26.923229972146682,75.70587093911315,26.923195859019504",Ailanthus excelsa,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,570079.1249996148,2978125.874999745,187,1007,True,1.0
841,26.92314257538525,75.70569372134852,"75.70566872516345,26.92317204228306,75.7057187175336,26.92311310848743",Albizia lebbeck,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,570064.1249993603,2978117.9999997593,188,1006,True,1.0
842,26.76384793448926,75.77256963405917,"75.77251775975276,26.76389223073254,75.77262150836557,26.763803638245978",Vachellia nilotica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,576811.499998004,2960512.874998969,1948,1681,True,1.0
843,26.50468549794873,74.4251899727947,"74.42516020339393,26.504712464880537,74.42521974219547,26.504658531016933",Vachellia leucophloea,zone32643_r29_c4_sr1_sc2,zone32643_r29_c4,43,32643,442721.79687430547,2931704.74999964,829,272,True,1.0
844,26.50451999282187,74.42528973707331,"74.42527492518924,26.504534605211084,74.4253045489574,26.504505380432654",Vachellia nilotica,zone32643_r29_c4_sr1_sc2,zone32643_r29_c4,43,32643,442731.65624981275,2931686.3749999106,831,273,True,1.0
845,26.927294747620305,75.70923821005789,"75.70920047168461,26.927350235456647,75.70927594843118,26.927239259783963",saraca asoca,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,570413.4687481893,2978579.8749994473,142,1041,True,1.0
846,26.757321876401534,75.81875070828211,"75.81872258593455,26.757344609716295,75.81877883062967,26.757299143086772",Azadirachta indica,zone32643_r29_c5_sr2_sc4,zone32643_r29_c5,43,32643,581407.8124994433,2959818.749999698,18,140,True,1.0
847,26.75726057629205,75.81881281077975,"75.81874305262978,26.757306121003406,75.81888256892972,26.757215031580703",Azadirachta indica,zone32643_r29_c5_sr2_sc4,zone32643_r29_c5,43,32643,581414.031247223,2959811.9999981346,18,141,True,1.0
848,26.757317923261,75.81865356715755,"75.81860704855372,26.757361076594258,75.8187000857614,26.757274769927736",Azadirachta indica,zone32643_r29_c5_sr2_sc4,zone32643_r29_c5,43,32643,581398.156248258,2959818.249999173,18,139,True,1.0
849,27.56847013920872,75.32614349105813,"75.32610117019222,27.568504092730763,75.32618581192403,27.56843618568667",Azadirachta indica,zone32643_r30_c5_sr2_sc1,zone32643_r30_c5,43,32643,532194.1874987162,3049443.499999285,1055,1219,True,1.0
850,28.22150330247454,75.35897097475225,"75.35892334634076,28.22154630527102,75.35901860316376,28.221460299678064",Vachellia nilotica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,535222.6249981299,3121791.9999990803,1820,1522,True,1.0
851,28.22162156060032,75.35905481262712,"75.35902178516541,28.221649856376384,75.35908784008883,28.221593264824257",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,535230.8124991463,3121805.1249995576,1819,1523,True,1.0
852,28.221426389708647,75.35904110186651,"75.35897475122614,28.221489752211664,75.35910745250688,28.221363027205626",Vachellia nilotica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,535229.5312461636,3121783.499998213,1821,1522,True,1.0
853,27.29989768847924,75.41396630350991,"75.41392918075795,27.29993616768357,75.41400342626186,27.299859209274906",Vachellia nilotica,zone32643_r30_c5_sr0_sc2,zone32643_r30_c5,43,32643,540962.437498738,3019720.2499994547,27,96,True,1.0
854,28.19879686940044,75.33965104815024,"75.33962785757544,28.198813852478306,75.33967423872505,28.198779886322566",prosopis juliflora,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,533333.9687496402,3119271.124999783,72,1333,True,1.0
855,28.18178442399996,75.29222365504498,"75.29221032366411,28.18179912131637,75.29223698642583,28.181769726683548",Azadirachta indica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,528683.8749998221,3117374.374999928,262,868,True,1.0
856,28.29381499568517,75.3914940587662,"75.3914622927139,28.293843295479654,75.39152582481849,28.293786695890695",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538387.9374991783,3129812.6249995898,1018,1838,True,1.0
857,28.29372058621309,75.39136432283983,"75.39134908751333,28.293737555112305,75.39137955816634,28.29370361731388",Vachellia nilotica,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538375.2499997654,3129802.1249999045,1019,1837,True,1.0
858,28.293798395824385,75.39138054225619,"75.39135830806549,28.293818769830942,75.39140277644688,28.293778021817825",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,538376.8124995863,3129810.7499997993,1018,1837,True,1.0
859,26.99499837970021,75.7369896933694,"75.73695899187021,26.99502336772699,75.73702039486857,26.99497339167343",Pongamia pinnata,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,573124.9999993276,2986094.749999636,1390,1312,True,1.0
860,26.994834171554764,75.73688343238945,"75.73685463520695,26.994861406639345,75.73691222957193,26.994806936470187",Ailanthus excelsa,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,573114.5624993148,2986076.4999996796,1392,1311,True,1.0
861,28.198102939348715,75.33598710816841,"75.33596520844311,28.19812556048514,75.3360090078937,28.198080318212288",Dalbergia sissoo,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532974.5937495482,3119193.2499998054,80,1297,True,1.0
862,28.19791769988776,75.33606326612534,"75.33603662560724,28.19795161636528,75.33608990664344,28.197883783410223",Prosopis cineraria,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,532982.1249991789,3119172.749999711,82,1298,True,1.0
863,28.200858731329703,75.33814952683255,"75.33811683275708,28.20089153478832,75.33818222090804,28.200825927871094",Dalbergia sissoo,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,533185.9687490215,3119499.1249995646,50,1318,True,1.0
864,28.20065687299928,75.33810112831529,"75.33808557556902,28.20067270857677,75.33811668106154,28.200641037421786",Vachellia nilotica,zone32643_r31_c5_sr0_sc1,zone32643_r31_c5,43,32643,533181.2812497765,3119476.7499999017,52,1318,True,1.0
865,26.816844835280754,75.81241457360679,"75.81240054484282,26.816861843844205,75.81242860237074,26.816827826717308",Pongamia pinnata,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,580735.6562497949,2966407.6249999246,1359,73,True,1.0
866,27.48875884549724,75.26743412880327,"75.26742310843395,27.488780307953412,75.26744514917262,27.48873738304107",Ficus religiosa,zone32643_r30_c5_sr2_sc1,zone32643_r30_c5,43,32643,526417.9062497887,3040600.1249999492,1939,641,True,1.0
867,26.81699658262318,75.81448344960685,"75.81444495186393,26.817021631944005,75.81452194734976,26.816971533302354",Pongamia pinnata,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,580941.1562491568,2966425.7499994305,1357,94,True,1.0
868,26.99562751959337,75.73320627277056,"75.7331748672,26.9956412252682,75.73323767834111,26.995613813918542",saraca asoca,zone32643_r29_c5_sr4_sc3,zone32643_r29_c5,43,32643,572749.1874996171,2986162.249999617,1383,1274,True,1.0
869,26.780923570388417,75.78088432794691,"75.7808678534765,26.78095074631814,75.78090080241732,26.780896394458694",Ailanthus excelsa,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577626.5937496168,2962409.249999895,1759,1762,True,1.0
870,26.780731159235827,75.78078084859078,"75.7807584094739,26.780759496573868,75.78080328770764,26.78070282189779",Vachellia nilotica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577616.4374994524,2962387.8749998068,1761,1761,True,1.0
871,26.828631079724808,75.82666835756444,"75.82664801571822,26.828644740950832,75.82668869941065,26.828617418498787",Ailanthus excelsa,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582143.7187497569,2967722.2499998407,1227,214,True,1.0
872,26.8284335325759,75.82667761581683,"75.82663540083705,26.828466506635316,75.82671983079663,26.828400558516485",Albizia lebbeck,zone32643_r29_c5_sr3_sc4,zone32643_r29_c5,43,32643,582144.781248785,2967700.3749993173,1229,214,True,1.0
873,28.25006972355827,75.36631334807126,"75.36627650267893,28.25010141632066,75.36635019346357,28.250038030795878",Ailanthus excelsa,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,535933.4999989333,3124958.749999449,1504,1593,True,1.0
874,28.250158422462405,75.36647803159534,"75.36645007900165,28.250182192921084,75.36650598418902,28.250134652003723",Prosopis cineraria,zone32643_r31_c5_sr1_sc1,zone32643_r31_c5,43,32643,535949.6249993931,3124968.624999684,1503,1594,True,1.0
875,26.797020221038856,75.78166511338293,"75.78162951384324,26.79705540240947,75.78170071292263,26.796985039668243",Azadirachta indica,zone32643_r29_c5_sr3_sc3,zone32643_r29_c5,43,32643,577693.2499989135,2964192.6249995143,1580,1769,True,1.0
